Program_Combo,ID,Count
"A10300H - A10300H (CSP), A25310C - Medical Office Administration/Med Billing, Coding, and Audit",[2670318.0],1
"C30100C4 - Graphic DesignAdobe Applications Certificate, C30100C5 - Graphic Design/Digital Illustration Certificate, C30100C6 - Graphic Design/Illustration Basics Certificate",[2814459.0],1
"A10300H - A10300H (CSP), A25310C - Medical Office Administration/Med Billing, Coding, and Audit, C25310C2 - Medical Office Administration/Medical Coding Spec Cert",[2996314.0],1
"C30100H1 - Graphic Design/Graphic Design Basics Certificate, C45630H1 - Health and Fitness Science Certificate",[2965287.0],1
"C35100 - Basic A/C, Heating & Refrigeration, C5518CC1 - Criminal Justice Technology Forensic Science Certificate, D35100 - Air Conditioning, Heating & Refrigeration Technology Diploma",[2962232.0],1
"A10300H - A10300H (CSP), A25380 - Paralegal Technology",[2672731.0],1
"C35100H1 - Air Conditioning, Heating & Refrigeration Technology/Basic, C50420H1 - Welding Technology/Basic Welding Technlology Certificate",[2983632.0],1
"C35130C1 - Electrical Systems Technology/Basic Elec Motors & Cont & Plc, C35130C3 - Electrical Systems Technology/Basic Residential Wiring Cert, C50420C1 - Welding Technology/Basic Welding Certificate, D50420 - Welding Technology",[2951711.0],1
"C35130C1 - Electrical Systems Technology/Basic Elec Motors & Cont & Plc, C35130C3 - Electrical Systems Technology/Basic Residential Wiring Cert, D35130 - Electrical System Technology Diploma",[2922837.0],1
"C35130C1 - Electrical Systems Technology/Basic Elec Motors & Cont & Plc, C50420C1 - Welding Technology/Basic Welding Certificate",[2764616.0],1
"C35130C3 - Electrical Systems Technology/Basic Residential Wiring Cert, C35300C1 - Plumbing (Diploma)/Basic Plumbing Certificate, D35300 - Plumbing (Diploma)",[1646277.0],1
"C35130C3 - Electrical Systems Technology/Basic Residential Wiring Cert, C40100C2 - Architectural Technology/Green/Sustainable Arch Cert., D35130 - Electrical System Technology Diploma",[3008845.0],1
"C35130C3 - Electrical Systems Technology/Basic Residential Wiring Cert, D35100 - Air Conditioning, Heating & Refrigeration Technology Diploma, D35130 - Electrical System Technology Diploma",[3004170.0],1
"A10300H - A10300H (CSP), A25620D - Supply Chain Management/Distribution Management, C25620C1 - Supply Chain Management/Logistics & Distributions Mgmt Cert, C45180 - Central Sterile Processing (Certificate)",[2868717.0],1
"C35130C3 - Electrical Systems Technology/Basic Residential Wiring Cert, D35130 - Electrical System Technology Diploma, D50420 - Welding Technology",[2994008.0],1
"C35130H2 - Electrical Systems Technology/Intro to Photovaltaic Sys Cert, C35300H1 - Plumbing (Diploma)/Basic Plumbing Certificate",[3016082.0],1
"C35140C3 - Building Construction Technology/Intro to Bldg Const Cert, C35180C1 - Carpentry/General Contractor's Lic Prep Certificate",[1612134.0],1
"A10300H - A10300H (CSP), A30100 - Graphic Design, C25590C22 - Information Technology/MS Office Spec Excel & Access Cert, C30100C1 - Graphic Design/Digital Graphic Certificate, C30100C5 - Graphic Design/Digital Illustration Certificate, C30100C6 - Graphic Design/Illustration Basics Certificate",[2969921.0],1
"C35140C4 - Building Construction Technology/General Maint Certificate, C50420C1 - Welding Technology/Basic Welding Certificate, D50210 - Computer-Integrated Machining/Manual Machining Diploma, D50420 - Welding Technology",[447376.0],1
"A10300H - A10300H (DA), A1030N - Associate in General Education-Nursing",[2951255.0],1
"C35180C1 - Carpentry/General Contractor's Lic Prep Certificate, D35130 - Electrical System Technology Diploma, D35180 - Carpentry (Diploma)",[2925991.0],1
"A10300H - A10300H (DA), A10400 - Associate in Science",[255803.0],1
"C35180C1 - Carpentry/General Contractor's Lic Prep Certificate, D35300 - Plumbing (Diploma)",[2850065.0],1
"C35300C1 - Plumbing (Diploma)/Basic Plumbing Certificate, C50420C1 - Welding Technology/Basic Welding Certificate, D35300 - Plumbing (Diploma), D50420 - Welding Technology",[2989523.0],1
"A10300H - A10300H (DA), A25110 - Hospitality Management, C25110C2 - Hospitality Management/Event Planning Certificate, C25110C3 - Hospitality Management/Hotel & Lodging Mgt Certificate, C25110C4 - Hospitality Management/Restaurant Management Certificate",[2947608.0],1
"A10300H - A10300H (DA), A25310C - Medical Office Administration/Med Billing, Coding, and Audit, C25310C2 - Medical Office Administration/Medical Coding Spec Cert, C25310C3 - Medical Office Administration/Dental Office Spec Certificate, C25310C5 - Medical Office Administration/Patient Services Rep Cert, C25310C8 - Medical Office Administration/Adv Coding and Auditing Cert",[2997614.0],1
"A10300H - A10300H (DA), A25310M - Medical Office Administration/Medical Office Professional, C25310C5 - Medical Office Administration/Patient Services Rep Cert, C25310C6 - Medical Office Administration/Electronic Billing Spec Cert, C25310C7 - Medical Office Administration/Healthcare Doucment Spec Cert",[2980565.0],1
"C40140H1 - Civil Engineering Technology Certificate, C55180H1 - Criminal Justice Technology/Introduct Criminal Justice Cert",[3001781.0],1
"C50210C1 - Computer-Integrated Machining/Basic Machining Certificate, C50240C2 - Industrial Systems Technology/Mechanical Maintenance Cert",[2995450.0],1
"A10300H - A10300H (DA), A55220G - Early Childhood Education/General Early Childhood Education, C55220C2 - Early Childhood Education/Child Care Development Certificate, C55220C3 - Early Childhood Education/Child Care Professional Certificat",[2991297.0],1
"C50210H1 - Computer-Integrated Machining/Basic Computer-Integ Mach Cert, C50240H1 - Industrial Systems Technology/Basic Mechanical Maint Cert",[3008445.0],1
"C50240C1 - Industrial Systems Technology/Electrical PLC App Cert, C50240C2 - Industrial Systems Technology/Mechanical Maintenance Cert",[2680555.0],1
"C50420C1 - Welding Technology/Basic Welding Certificate, C60130C2 - Collision Repair and Refinishing Technology/Estimating Cert, C60130C3 - Collision Repair & Ref/Non-Structural & Refinishing Cert., C60130C4 - Collision Repair and Refinishing Technology/Structural Cert, C60130C5 - Basic Collision Repair & Refinishing Technology Certificate, D50420 - Welding Technology, D60130D1 - Collision Repair and Refinishing Technology Diploma",[2991493.0],1
"A10300H - A10300H (DA), D25310 - Medical Office Administration/Admin Clinical Assist Diploma",[2936097.0],1
"C50420H1 - Welding Technology/Basic Welding Technlology Certificate, C55180H1 - Criminal Justice Technology/Introduct Criminal Justice Cert",[2991080.0],1
"A10300H - A10300H (DH), A10300HS - Associate in General Education/Human Service Technology",[2740701.0],1
"A10300H - A10300H (DH), A1030N - Associate in General Education-Nursing, C25310C3 - Medical Office Administration/Dental Office Spec Certificate",[2952502.0],1
"C55170 - Natural Hai Care Certificate, D55140 - Cosmetology Diploma",[2998614.0],1
"A10300H - A10300H (DH), A10700 - Associate in Fine Arts in Music",[2979672.0],1
"A10300H - A10300H (DH), A25310C - Medical Office Administration/Med Billing, Coding, and Audit",[2503273.0],1
"A10300H - A10300H (DH), A25490 - Entrepreneurship",[2952765.0],1
"C55180C10 - Criminal Justice Technology/Criminal Just Fundamentals Cert, C55180C4 - Criminal Justice Technology/Essential Law Enforcemnt Op Cert, C55180C5 - Criminal Justice Technology/Courts and the Law Certificate",[2947938.0],1
"A10300H - A10300H (DH), A25590S - Information Technology/Systems Security & Analysis, C25590C21 - Information Technology/Network Defense Spec Certificate",[2892950.0],1
"A10100 - Associate in Arts, A10300H - A10300H (CSP)",[2768328.0],1
"A10300H - A10300H (DH), A55150 - Culinary Arts, C55150C3 - Culinary Arts/Demi-Chef Certificate, C55150C4 - Culinary Arts/Food Service Fundamentals Certificate",[2954474.0],1
"A10300H - A10300H (DH), A55220G - Early Childhood Education/General Early Childhood Education, C55220C2 - Early Childhood Education/Child Care Development Certificate, C55220C3 - Early Childhood Education/Child Care Professional Certificat",[2706439.0],1
"A10100 - Associate in Arts, A10300H - A10300H (EMS)",[3005825.0],1
"A10100 - Associate in Arts, A10300H - A10300H (LPN)",[2846724.0],1
"A10300H - A10300H (DH), A55220G - Early Childhood Education/General Early Childhood Education, C55220C2 - Early Childhood Education/Child Care Development Certificate, C55220C3 - Early Childhood Education/Child Care Professional Certificat, C55290 - Infant/Toddler Care (Certificate), C55860 - Early Childhood Preschool",[2959859.0],1
"A10300H - A10300H (DH), C25310C3 - Medical Office Administration/Dental Office Spec Certificate",[2993467.0],1
"A10300H - A10300H (DH), C55140C1 - Cosmetology Certificate",[2772829.0],1
"A10300H - A10300H (EMS), A10400 - Associate in Science",[2706356.0],1
"A10300H - A10300H (EMS), A10400E - Associate in Science/Engineering",[2848339.0],1
"A10300H - A10300H (EMS), A25310C - Medical Office Administration/Med Billing, Coding, and Audit, C25310C2 - Medical Office Administration/Medical Coding Spec Cert, C25310C5 - Medical Office Administration/Patient Services Rep Cert, C25310C8 - Medical Office Administration/Adv Coding and Auditing Cert",[444916.0],1
"A10100 - Associate in Arts, A10300H - A10300H (SURG)",[2977745.0],1
"A10300H - A10300H (EMS), A55460 - Emergency Management, C55460C1 - Emergency Management Certificate",[2810166.0],1
"A10300H - A10300H (LPN), A45110 - Associate Degree Nursing",[2925569.0],1
"D50420 - Welding Technology, D60160 - Automotive Systems Technology Diploma",[2923093.0],1
"A10100 - Associate in Arts, A10300F - A10300F (FSE-DIPLOMA)",[2986568.0],1
"A10300H - A10300H (MED LAB TECH), A1030N - Associate in General Education-Nursing",[2487612.0],1
"C55180C11 - Criminal Justice Technology/Contemp Policing Studies Cert, C55180C4 - Criminal Justice Technology/Essential Law Enforcemnt Op Cert, C55180C5 - Criminal Justice Technology/Courts and the Law Certificate, C55180C7 - Criminal Justice Technology/Criminal Investigations Cert",[2657681.0],1
"C55180C11 - Criminal Justice Technology/Contemp Policing Studies Cert, C55180C4 - Criminal Justice Technology/Essential Law Enforcemnt Op Cert, D55180 - Criminal Justice Technology/Policing Diploma",[2961800.0],1
"C55180C12 - Criminal Justice Technology/Terrorism Studies Certificate, C55180C6 - Criminal Justice Technology/Principles of Corrections Cert, C55180C9 - Criminal Justice Technology/Homeland Security Certificate, C55240C1 - Fire Protection Technology Certificate, C55240C2 - Fire Protection Technology/Fundamentals of Arson Certificate",[2766707.0],1
"C55180C12 - Criminal Justice Technology/Terrorism Studies Certificate, C55180C9 - Criminal Justice Technology/Homeland Security Certificate, C55460C1 - Emergency Management Certificate",[2630917.0],1
"C55180C4 - Criminal Justice Technology/Essential Law Enforcemnt Op Cert, C5518CC1 - Criminal Justice Technology Forensic Science Certificate",[2907695.0],1
"C55180C8 - Criminal Justice Technology/Private Invest/Loss Prevent Cert, D50420 - Welding Technology",[333383.0],1
"A10300H - A10300H (PHARM), A1030N - Associate in General Education-Nursing",[2994032.0],1
"C55180H1 - Criminal Justice Technology/Introduct Criminal Justice Cert, C55460H1 - Emergency Management Certificate",[3004352.0],1
"C55220C2 - Early Childhood Education/Child Care Development Certificate, C55220C3 - Early Childhood Education/Child Care Professional Certificat",[2744626.0],1
"C55220C2 - Early Childhood Education/Child Care Development Certificate, C55220C3 - Early Childhood Education/Child Care Professional Certificat, C55290 - Infant/Toddler Care (Certificate), C55850 - Early Childhood Administration",[2664184.0],1
"A10300H - A10300H (PHARM), A10400 - Associate in Science",[2998851.0],1
"A10300H - A10300H (PHARM), A25310C - Medical Office Administration/Med Billing, Coding, and Audit, C25310C2 - Medical Office Administration/Medical Coding Spec Cert, C25310C5 - Medical Office Administration/Patient Services Rep Cert, C25310C8 - Medical Office Administration/Adv Coding and Auditing Cert",[2919561.0],1
"C55220C2 - Early Childhood Education/Child Care Development Certificate, C55220C7 - Early Childhood Education/Special Education Certificate",[2645333.0],1
